Y;X;tourism;information;name;hiking;ele;direction_east:1;direction_north:1;direction_south:1;website;board_type;direction_west:1;direction_south:2;direction_east:2;fireplace;addr:street;direction_west:2;direction_north:2;addr:housenumber;addr:postcode;direction_south:3;phone;addr:city;direction_east:3;operator;direction_southwest:1;map_type;amenity;direction_northeast:1;map_size;description;direction_southeast:1;direction_southwest:2;direction_north:3;direction_west:3;direction_northwest:1;wheelchair;wikidata;direction_southeast:2;name:fr;direction_northeast:2;name:de;opening_hours;artwork_type;mtb;direction_northwest:2;direction_south:4;direction_east:4;direction_southeast:3;direction_southwest:3;addr:country;ref;internet_access;Column1;_1
46.3426673;7.1211846;information;guidepost;La Bierle;;1670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.347721;7.1393156;information;guidepost;Le Rachy;;1320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3589803;7.1284124;information;guidepost;La Rocaille;yes;1232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;
46.3538623;7.1320325;museum;;Mus?e des Ormonts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q27487040;;;;;;;;;;;;;;;;;
46.3537715;7.134206;information;guidepost;Vers-l'?glise;yes;1130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;
46.3561188;7.1342007;information;guidepost;Les Granges;;1163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3594043;7.1405092;information;guidepost;La Chia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3472945;7.1440979;information;guidepost;Le Rachy;yes;1320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3618359;7.144655;information;guidepost;Le Lavanchy;;1422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3642559;7.1300844;information;guidepost;La Ville;yes;1484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;
46.371263;7.13307;information;guidepost;La L?;;1798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.368049;7.1362634;information;guidepost;Le Creux;;1599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3699258;7.1467159;information;guidepost;La Dix;;1741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3829472;7.1524354;viewpoint;;La Pare;;2540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q3647540;;;;;;;;;;;;;;;;;
46.3428027;7.0056697;guest_house;;Les Airelles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3446126;7.0091643;information;guidepost;F?ydey;yes;1398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3457764;7.0088466;hostel;;Villa La JOUX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3415987;7.0129503;museum;;Vieux Mus?e de Leysin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.345476;7.0116806;hotel;;R?sidence du Chamossaire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3441664;7.0144691;hotel;;Alpine Classic Hotel;;;;;;https://www.accorhotels.com/gb/hotel-6848-mercure-classic-hotel-leysin/index.shtml;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.34582;7.015958;information;office;Leysin Tourisme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3470609;7.0114875;hotel;;Le Grand Chalet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3458392;7.0129436;hotel;;Central R?sidence;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3464853;7.0172294;information;map;SwissMobile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3465235;7.0170845;information;map;Ski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3417248;7.0232582;caravan_site;;Leysin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/7;;;;;;;;;;;;
46.3486722;7.0208568;guest_house;;Chalet Ermina;;;;;;;;;;;;;;;;;;;;;Ariane Giobellina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3365385;7.0384869;information;guidepost;Exergillod;yes;862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3482139;7.0442271;information;board;Centrale du Pont de la Tine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.361367;7.0530795;information;guidepost;Le S?pey;yes;978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7783416;6.6408973;museum;;Centre d'art contemporain;;;;;;http://centre-art-yverdon.ch;;;;;;Place Pestalozzi;;;;1400;;;Yverdon-les-Bains;;;;;;;;;;;;;;no;;;;;;We-Su 12:00-18:00;;;;;;;;CH;;;;
46.778378;6.6415563;museum;;Mus?e d'Yverdon et r?gion;;;;;;http://www.musee-yverdon-region.ch/;;;;;;Ch?teau d'Yverdon;;;;1400;;;Yverdon-les-Bains;;;;;;;;;;;;;;limited;Q3329547;;;;;Oct 01-Mai 01 13:00-17:00, Jun 01-Sep 01 11:00-17:00;;;;;;;;CH;;;;
46.7783689;6.6418213;museum;;Centre de documentation et de recherche Pestalozzi;;;;;;http://www.centrepestalozzi.ch/;;;;;;Ch?teau d'Yverdon;;;;1400;;;Yverdon-les-Bains;;;;;;;;;;;;;;;;;;;;Th 14:00-17:00;;;;;;;;CH;;;;
46.7787716;6.6418065;museum;;Espace Jules Verne;;;;;;http://www.ailleurs.ch/collections/historique-espace-jules-verne/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tu-Su 11:00-18:00;;;;;;;;;;;;
46.322934;7.0204166;information;board;Sentier du Sel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3275728;7.0242576;information;board;Sentier du Sel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5252049;6.6235504;museum;;Mus?e de la machine ? ?crire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q3330027;;;;;;;;;;;;;;;;;
46.3726534;7.0305865;information;guidepost;Cr?te du Fer;yes;1679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7836596;6.6658735;attraction;;Pro Natura Champ-Pittet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;
46.7859185;6.6476102;artwork;;Voyage Immobile;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;sculpture;;;;;;;;;;;
46.8896743;6.6733322;information;guidepost;Les Rochats;yes;1164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8204781;6.6730856;camp_site;;Camping des Pins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;
46.7976943;6.632772;viewpoint;;La Butte ? Doy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3825189;6.8940163;information;map;Les Grangettes;yes;;;;;;;;;;;;;;;;;;;;;;topo;;;site;R?serve d'oiseaux d'eau douce et de migrateurs d'importance international;;;;;;;;;;;;;;no;;;;;;;;;;
46.3908132;6.8761473;artwork;;Bateau ? Pat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bateau ? Pat;;;;;;;;;;;;;;;
46.387917;6.8792679;information;map;Les Grangettes;yes;;;;;;;;;;;;;;;;;;;;;;topo;;;site;;;;;;;;;;;;;;;;;;;;;;;;;
46.6331539;6.4354608;information;orientation_map;Table d'orientation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5114847;6.6171534;information;citymap;Lausanne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.781002;6.6402776;information;guidepost;Yverdon-les-Bains;;435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6200567;6.4137897;hotel;;Le Gr?tli;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8757731;6.6372378;information;guidepost;La Combaz;;1223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6343392;6.3677278;information;guidepost;Grand Chard?ve;yes;1103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.554443;6.3743388;hotel;;H?tel Communal de Ballens;;;;;;http://hotel-ballens.com/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5519834;6.3751213;information;guidepost;Ballens;;710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5973432;6.3586946;viewpoint;;Le Belv?d?re;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6005098;6.3681085;information;guidepost;Montricher Les Ages;;775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.436141;7.0475258;information;guidepost;Linderrey;yes;1669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4374912;7.0860631;alpine_hut;;Cabane des Monts-Chevreuils;;;;;;http://www.monts-chevreuils.ch/cabane.html;;;;;;;;;;;;41774799086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4300127;6.9175481;hotel;;Golf H?tel Ren? Capt;;;;;;http://www.golf-hotel-montreux.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.429598;6.9189141;hotel;;H?tel du Grand Lac;;;;;;http://www.hotelexcelsiormontreux.com/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4328883;6.9169476;hotel;;Hotel Tralala;;;;;;;;;;;;Rue du Temple;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4338009;6.9175964;artwork;;Taulan Art Factory;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4338019;6.9176298;artwork;;Pimp-it-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4323886;6.9253003;information;guidepost;Glion;yes;708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.43179;6.9375068;museum;;Caux Expo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4336427;6.9376459;information;guidepost;Caux;yes;1050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4312808;6.9382095;information;guidepost;Caux Gare;yes;1054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4341575;6.9467774;information;guidepost;Haut-de-Caux;yes;1160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.435176;6.9554096;information;guidepost;Cr?t d'y Bau;yes;1286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4284807;6.9719731;viewpoint;;Sautodoz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4366185;6.9681137;information;guidepost;Chamossale;;1612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4376276;6.9730582;viewpoint;;Le Merdasson;;1860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q3306426;;;;;;;;;;;;;;;;;
46.4318782;6.9781333;attraction;;Paradis des Marmottes;;;;;;http://www.goldenpass.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4364035;6.9807302;viewpoint;;Via Ferrata Rochers de Naye;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4298125;6.9140963;hotel;;Bon-Port;;;;;;https://www.hotelbonport.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4305808;6.9092755;hotel;;Villa Eden;;;;;;https://www.edenpalace.ch;;;;;;Rue du Quai;;;12;1820;;;Montreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4321174;6.9091744;artwork;;Freddie Mercury;;;;;;http://www.montreuxmusic.com/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;statue;;;;;;;;;;;
46.4335755;6.910358;hotel;;Parc et Lac;;;;;;https://www.parcetlac.com/;;;;;;Grand'Rue;;;38;1820;;;Montreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.434053;6.909789;information;office;Montreux Tourisme;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4343826;6.9102191;hotel;;Hotel Splendid;;;;;;www.hotel-splendid.ch;;;;;;Grand'Rue;;;52;1820;;;Montreux;;;;;;;;;;;;;;;Q5964554;;;;;;;;;;;;;;;;;
46.4345118;6.9095917;information;guidepost;Montreux - Port;yes;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4296676;6.9120324;museum;;Queen - The Studio Experience;;;;;;http://www.mercuryphoenixtrust.com/studioexperience/;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q28927290;;;;;;;;;;;;;;;;;
46.4305166;6.9122495;hotel;;Helvetie;;;;;;http://www.helvetie.ch/;;;;;;Avenue du Casino;;;32;1820;;;Montreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4317291;6.9110472;guest_house;;Lake View Apartments;;;;;;;;;;;;Rue de la Paix;;;5;1820;;;Montreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4334902;6.9104023;hotel;;La Rouvenaz;;;;;;http://www.rouvenaz.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.532478;6.612384;artwork;;chimney;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3770486;7.1127845;viewpoint;;Pic Chaussy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3770746;7.1127671;picnic_site;;Pic Chaussy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3774348;7.1149351;information;guidepost;Pic Chaussy;yes;2308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3965968;7.1020385;information;office;Col des Mosses;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4044007;7.1323733;alpine_hut;;Pra Cornet;;1646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4138579;7.1025174;camp_site;;Le Cuizon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4332949;7.1239448;information;guidepost;Ciernes Raynaud;yes;1088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4369064;7.1246709;information;guidepost;Devant-de-l'Etivaz;;1095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4388366;7.1368811;information;guidepost;Le Daillex;;1290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4281248;7.1661732;information;guidepost;Plan au Laro;yes;1572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4273649;7.2000324;information;guidepost;Col de Jable;yes;1884;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q5141843;;;;;;;;;;;;;;;;;
46.5168091;6.4597076;viewpoint;;Place du Sorbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5045985;6.4732486;artwork;;Audrey Hepburn;;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;statue;;;;;;;;;;;
46.5727817;6.4816616;information;citymap;Vullierens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6164498;6.4901524;information;guidepost;Etang du S?pey;;591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.503713;6.4874252;artwork;;signes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sculpture;;;;;;;;;;;
46.7894573;6.6371957;information;board;Info Bois des Vernes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3942799;6.9641957;viewpoint;;Malatraix;;1768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.437628;6.9629763;information;guidepost;Le Paccot;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3549235;6.9651936;attraction;;Arbre Pr?sident;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.3803918;7.1674364;information;guidepost;Col du Seron;;2153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6589668;6.5136401;hotel;;De la Croix Blanche;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6596807;6.5157923;information;guidepost;La Sarraz;;492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6659298;6.4786787;information;board;Les Buis de Ferreyres;;;;;;;nature;;;;;;;;;;;;;;;;;;;;R?serve naturelle;;;;;;;;;;;;;;;;;;;;;;;;
46.6671976;6.4785312;information;board;Les Buis de Ferreyres;;;;;;;nature;;;;;;;;;;;;;;;;;;;;R?serve naturelle;;;;;;;;;;;;;;;;;;;;;;;;
46.668068;6.4791872;information;board;Carri?re Jaune;;;;;;;nature;;;;;;;;;;;;;;;;;;;;R?serve naturelle;;;;;;;;;;;;;;;;;;;;;;;;
46.6685366;6.4796185;information;board;Carri?re Jaune;;;;;;;nature;;;;;;;;;;;;;;;;;;;;R?serve naturelle;;;;;;;Q62083763;;;;;;;;;;;;;;;;;
46.6864877;6.4794121;viewpoint;;Bas de la Cascade du Dard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6866568;6.4797183;attraction;;Cascade du Dard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6868111;6.4796447;viewpoint;;Sommet de la Cascade du Dard;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6739692;6.4838755;attraction;;Tufi?re;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6583149;6.4855905;information;guidepost;Ferreyres;;560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6555141;6.4935728;viewpoint;;Tine de Conflens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6555499;6.4937042;attraction;;La Tine de Conflens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6913232;6.4504679;information;guidepost;Juriens;;797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6546282;6.5082407;hotel;;O Sole Mio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6927781;6.4655576;guest_house;;Domaine de Pra?l;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6929357;6.471025;guest_house;;La Butineuse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4208993;6.9280693;hotel;;Hotel Masson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4232494;6.925196;hotel;;H?tel R?sidence Bristol SA;;;;;;http://genevahotelier.com/hotel-residence-bristol-sa-montreux/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4241825;6.924189;hostel;;Auberge de Jeunesse Montreux;;;;;;https://www.youthhostel.ch/montreux;;;;;;Passage de l'Auberge;;;8;1820;;;Montreux-Territet;;;;;;;;;;;;;;limited;Q55863756;;Auberge de Jeunesse Montreux;;Jugendherberge Montreux;;;;;;;;;;;;;
46.4262764;6.9220631;artwork;;Monument du marechal Mannerheim;;;;;;http://dx.doi.org/10.5169/seals-33255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4273653;6.9226841;artwork;;Statue ? la M?moire de la Reine Elisabeth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sculpture;;;;;;;;;;;
46.4147537;6.9278087;information;guidepost;Chillon;yes;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.41598;6.948407;information;guidepost;Sonchaux;;1260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4128186;6.9943476;information;guidepost;Pertuis d'Aveneyre;;1846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.693202;6.4602928;guest_house;;Maison Junod;;;;;;https://maisonjunod.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6934251;6.4601821;hotel;;Le Saint-Romain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6936565;6.460739;information;guidepost;Romainm?tier;;661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5099289;6.4974635;information;;Information Communale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5245099;6.6024017;information;citymap;Lausanne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5415087;6.5800557;hotel;;Beau-Site;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5468807;6.5515676;information;citymap;Plan de Bussigny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5476109;6.5518217;information;guidepost;Bussigny-Gare;;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5775744;6.5515768;information;guidepost;Mex (VD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6932452;6.4775097;information;guidepost;Croy Le Moulin;;640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7345896;6.5289981;hotel;;Hotel des Mosa?ques;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7232778;6.5326484;museum;;Mus?e d'Orbe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q27487036;;;;;;;;;;;;;;;;;
46.7239874;6.5318646;hotel;;Le Chasseur;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7273692;6.5298658;information;guidepost;Le Puisoir;yes;;;;;;;;;;;;;;;;;;;;;;;;;;449;;;;;;;;;;;;;;;;;;;;;;;;
46.5101517;6.4998442;hotel;;Hotel de Savoie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5126483;6.4997142;guest_house;;Morges-Guesthouse;;;;;;;;;;;;Avenue des P?quis;;;16;1110;;41768031286;Morges;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;wlan;;
46.50876;6.4992433;museum;;Maison du Dessin de Presse;;;;;;http://mddp.ch/;;;;;;Rue Louis de Savoie;;;;1110;;;Morges;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.5067644;6.4966171;museum;;Mus?e de la gendarmerie vaudoise;;;;;;http://www.chateau-morges.ch/expositions/exposition-permanente/gendarmerie-vaudoise/;;;;;;Rue du Ch?teau;;;1;1110;;;Morges;;Mus?e Militaire Vaudois;;;;;;;;;;;;;Q3330647;;;;;;;;;;;;;CH;;;;
46.5066494;6.4967356;museum;;Mus?e de l'artillerie;;;;;;http://www.chateau-morges.ch/expositions/exposition-permanente/artillerie/;;;;;;Rue du Ch?teau;;;1;1110;;;Morges;;Mus?e Militaire Vaudois;;;;;;;;;;;;;Q3330647;;;;;;;;;;;;;CH;;;;
46.506648;6.4968515;museum;;Mus?e Paderewski;;;;;;http://www.paderewski-morges.ch;;;;;;Rue du Ch?teau;;;1;1110;;;Morges;;;;;;;;;;;;;;;Q27485198;;;;;;;;;;;;;CH;;;;
46.5067124;6.4968351;museum;;Mus?e suisse de la figurine historique;;;;;;http://www.chateau-morges.ch/expositions/exposition-permanente/figurines-historiques/;;;;;;Rue du Ch?teau;;;1;1110;;;Morges;;Mus?e Militaire Vaudois;;;;;;;;;;;;;Q3330647;;;;;;;;;;;;;CH;;;;
46.5068063;6.4967953;museum;;Mus?e Militaire;;;;;;http://www.chateau-morges.ch/expositions/exposition-permanente/histoire-militaire-vaudoise/;;;;;;Rue du Ch?teau;;;1;1110;;;Morges;;Mus?e Militaire Vaudois;;;;;;;;;;;;;Q3330647;;;;;;;;;;;;;CH;;;;
46.5072505;6.49741;information;office;Office du Tourisme;;;;;;https://www.morges-tourisme.ch/;;;;;;Rue du Ch?teau;;;2;1110;;;Morges;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.5178325;6.5666328;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5183232;6.5669508;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
